location,Basel
lat,47.75000
lon,7.50000
asl,363.653
variable,Temperature
unit,°C
level,2 m elevation corrected
resolution,hourly
aggregation,None
timestamp,Basel Temperature [2 m elevation corrected]
20230508T0700,15.230246
20230508T0800,16.080246
20230508T0900,16.910246
20230508T1000,17.670246
20230508T1100,18.490246
20230508T1200,18.820246
20230508T1300,18.730246
20230508T1400,19.040245
20230508T1500,19.160246
20230508T1600,18.610245
20230508T1700,17.780245
20230508T1800,16.910246
20230508T1900,16.730246
20230508T2000,15.910245
20230508T2100,15.440246
20230508T2200,14.600245
20230508T2300,14.5602455
20230509T0000,13.590245
20230509T0100,12.130245
20230509T0200,12.260245
20230509T0300,12.260245
20230509T0400,12.620245
20230509T0500,13.180245
20230509T0600,13.910245
20230509T0700,15.280245
20230509T0800,16.780245
20230509T0900,17.950245
20230509T1000,19.060246
20230509T1100,19.810246
20230509T1200,20.030245
20230509T1300,20.270245
20230509T1400,19.300245
20230509T1500,17.690245
20230509T1600,16.330246
20230509T1700,15.490245
20230509T1800,15.020246
20230509T1900,14.770246
20230509T2000,14.500245
20230509T2100,14.170245
20230509T2200,13.900246
20230509T2300,13.780245
20230510T0000,13.490245
20230510T0100,13.290245
20230510T0200,13.000245
20230510T0300,12.950245
20230510T0400,12.580245
20230510T0500,12.620245
20230510T0600,12.900246
20230510T0700,13.240245
20230510T0800,13.730246
20230510T0900,14.340245
20230510T1000,14.500245
20230510T1100,15.100245
20230510T1200,15.460245
20230510T1300,15.420245
20230510T1400,15.470245
20230510T1500,15.130245
20230510T1600,14.760245
20230510T1700,14.370245
20230510T1800,13.790245
20230510T1900,12.770246
20230510T2000,12.180245
20230510T2100,11.590245
20230510T2200,11.710245
20230510T2300,11.750245
20230511T0000,11.540245
20230511T0100,11.380245
20230511T0200,11.130245
20230511T0300,11.0602455
20230511T0400,10.990245
20230511T0500,11.210245
20230511T0600,11.400246
20230511T0700,11.970245
20230511T0800,12.980246
20230511T0900,13.630245
20230511T1000,13.820246
20230511T1100,14.400246
20230511T1200,14.360246
20230511T1300,14.540245
20230511T1400,14.580245
20230511T1500,14.610246
20230511T1600,14.100245
20230511T1700,13.540245
20230511T1800,12.970245
20230511T1900,11.750245
20230511T2000,10.980246
20230511T2100,10.770246
20230511T2200,10.620245
20230511T2300,10.890245
20230512T0000,11.130245
20230512T0100,10.720245
20230512T0200,11.110246
20230512T0300,11.040245
20230512T0400,10.740245
20230512T0500,10.510245
20230512T0600,11.090245
20230512T0700,12.000245
20230512T0800,12.720245
20230512T0900,13.490245
20230512T1000,15.140245
20230512T1100,15.690246
20230512T1200,16.330246
20230512T1300,16.810246
20230512T1400,16.700245
20230512T1500,16.270247
20230512T1600,16.340246
20230512T1700,16.410246
20230512T1800,15.460245
20230512T1900,14.070246
20230512T2000,13.690246
20230512T2100,12.830245
20230512T2200,11.820246
20230512T2300,11.340245
20230513T0000,11.300245
20230513T0100,11.050245
20230513T0200,11.630245
20230513T0300,11.680245
20230513T0400,11.640245
20230513T0500,11.870245
20230513T0600,12.340245
20230513T0700,13.090245
20230513T0800,13.840245
20230513T0900,13.940246
20230513T1000,14.470245
20230513T1100,14.860246
20230513T1200,15.430245
20230513T1300,15.620245
20230513T1400,15.500245
20230513T1500,15.430245
20230513T1600,15.730246
20230513T1700,15.530245
20230513T1800,14.980246
20230513T1900,13.510245
20230513T2000,12.920245
20230513T2100,11.950245
20230513T2200,11.990245
20230513T2300,11.990245
20230514T0000,11.380245
20230514T0100,10.8102455
20230514T0200,10.420245
20230514T0300,10.050245
20230514T0400,10.110246
20230514T0500,10.350245
20230514T0600,11.250245
20230514T0700,12.300245
20230514T0800,13.480246
20230514T0900,14.400246
20230514T1000,14.830245
20230514T1100,15.500245
20230514T1200,16.060246
20230514T1300,16.970245
20230514T1400,17.210245
20230514T1500,15.620245
20230514T1600,15.870245
20230514T1700,15.3102455
20230514T1800,14.200245
20230514T1900,12.730246
20230514T2000,12.100245
20230514T2100,11.700245
20230514T2200,11.190246
20230514T2300,10.910245
20230515T0000,10.660245
20230515T0100,10.350245
20230515T0200,10.280245
20230515T0300,9.890245
20230515T0400,9.660245
20230515T0500,10.150246
20230515T0600,11.020246
20230515T0700,11.980246
20230515T0800,13.300245
20230515T0900,14.800245
20230515T1000,15.650246
20230515T1100,16.410246
20230515T1200,17.070246
20230515T1300,17.000246
20230515T1400,16.370245
20230515T1500,16.250246
20230515T1600,16.270247
20230515T1700,14.240245
20230515T1800,13.950245
20230515T1900,13.150246
20230515T2000,12.120245
20230515T2100,11.570246
20230515T2200,11.8102455
20230515T2300,11.830245
20230516T0000,11.620245
20230516T0100,11.620245
20230516T0200,11.270246
20230516T0300,11.670245
20230516T0400,11.480246
20230516T0500,11.380245
20230516T0600,11.200245
20230516T0700,11.190246
20230516T0800,11.450245
20230516T0900,11.700245
20230516T1000,11.480246
20230516T1100,12.030245
20230516T1200,12.250245
20230516T1300,12.430245
20230516T1400,12.410245
20230516T1500,12.100245
20230516T1600,12.090245
20230516T1700,12.020246
20230516T1800,11.620245
20230516T1900,11.250245
20230516T2000,10.940246
20230516T2100,10.530245
20230516T2200,10.050245
20230516T2300,9.630245
20230517T0000,9.090245
20230517T0100,8.690246
20230517T0200,8.280246
20230517T0300,7.8902454
20230517T0400,7.520245
20230517T0500,7.8302455
20230517T0600,8.880245
20230517T0700,10.140245
20230517T0800,11.640245
20230517T0900,12.500245
20230517T1000,13.330245
20230517T1100,14.000245
20230517T1200,14.230246
20230517T1300,14.760245
20230517T1400,14.710245
20230517T1500,14.720245
20230517T1600,14.200245
20230517T1700,13.800245
20230517T1800,13.000245
20230517T1900,11.960245
20230517T2000,11.030245
20230517T2100,10.180245
20230517T2200,8.780245
20230517T2300,8.150246
20230518T0000,7.5802455
20230518T0100,6.8202453
20230518T0200,6.2402453
20230518T0300,5.920245
20230518T0400,5.8202453
20230518T0500,7.400245
20230518T0600,9.110246
20230518T0700,10.780245
20230518T0800,12.510245
20230518T0900,14.250245
20230518T1000,15.200245
20230518T1100,15.860246
20230518T1200,16.320246
20230518T1300,16.540245
20230518T1400,16.580246
20230518T1500,16.450245
20230518T1600,16.060246
20230518T1700,15.520246
20230518T1800,14.840245
20230518T1900,13.730246
20230518T2000,12.910245
20230518T2100,12.230246
20230518T2200,12.770246
20230518T2300,11.830245
20230519T0000,11.320246
20230519T0100,10.790245
20230519T0200,9.760245
20230519T0300,9.520246
20230519T0400,9.320246
20230519T0500,10.290245
20230519T0600,11.400246
20230519T0700,12.610246
20230519T0800,14.010245
20230519T0900,15.040245
20230519T1000,15.880245
20230519T1100,16.340246
20230519T1200,16.350246
20230519T1300,16.360247
20230519T1400,16.300245
20230519T1500,16.070246
20230519T1600,15.950245
20230519T1700,15.550245
20230519T1800,15.000245
20230519T1900,14.490245
20230519T2000,13.970245
20230519T2100,13.420245
20230519T2200,12.720245
20230519T2300,12.840245
20230520T0000,12.620245
20230520T0100,12.030245
20230520T0200,11.940246
20230520T0300,11.940246
20230520T0400,11.830245
20230520T0500,12.350245
20230520T0600,13.110246
20230520T0700,14.070246
20230520T0800,14.740245
20230520T0900,15.850245
20230520T1000,16.490246
20230520T1100,17.050245
20230520T1200,17.800245
20230520T1300,18.400246
20230520T1400,18.780245
20230520T1500,18.730246
20230520T1600,18.620245
20230520T1700,18.290245
20230520T1800,17.830246
20230520T1900,16.460245
20230520T2000,15.630245
20230520T2100,14.450245
20230520T2200,13.8102455
20230520T2300,13.230246
20230521T0000,12.980246
20230521T0100,13.400246
20230521T0200,13.010245
20230521T0300,12.800245
20230521T0400,12.780245
20230521T0500,12.220245
20230521T0600,13.510245
20230521T0700,15.180245
20230521T0800,17.220245
20230521T0900,18.960245
20230521T1000,20.730246
20230521T1100,21.900246
20230521T1200,23.190245
20230521T1300,24.030245
20230521T1400,24.410246
20230521T1500,24.340246
20230521T1600,23.920246
20230521T1700,22.540245
20230521T1800,20.750246
20230521T1900,19.090246
20230521T2000,17.980246
20230521T2100,16.700245
20230521T2200,17.250246
20230521T2300,16.940245
20230522T0000,15.530245
20230522T0100,15.350245
20230522T0200,14.540245
20230522T0300,13.980246
20230522T0400,14.0602455
20230522T0500,14.980246
20230522T0600,16.720245
20230522T0700,18.660246
20230522T0800,20.550245
20230522T0900,22.000246
20230522T1000,23.200245
20230522T1100,24.150246
20230522T1200,24.910246
20230522T1300,25.420246
20230522T1400,26.090246
20230522T1500,25.120245
20230522T1600,24.460245
20230522T1700,23.740246
20230522T1800,22.090246
20230522T1900,20.760244
20230522T2000,18.960245
20230522T2100,18.130245
20230522T2200,17.880245
20230522T2300,17.950245
20230523T0000,17.470245
20230523T0100,16.440247
20230523T0200,16.540245
20230523T0300,16.350246
20230523T0400,15.990245
20230523T0500,16.580246
20230523T0600,17.220245
20230523T0700,17.800245
20230523T0800,18.000246
20230523T0900,18.540245
20230523T1000,19.460245
20230523T1100,20.150246
20230523T1200,20.660246
20230523T1300,21.110245
20230523T1400,21.320246
20230523T1500,21.390245
20230523T1600,21.180244
20230523T1700,20.590246
20230523T1800,19.430244
20230523T1900,18.030245
20230523T2000,16.880245
20230523T2100,16.020247
20230523T2200,15.300245
20230523T2300,14.600245
20230524T0000,14.000245
20230524T0100,13.260245
20230524T0200,12.900246
20230524T0300,12.460245
20230524T0400,12.210245
20230524T0500,12.330245
20230524T0600,12.5602455
20230524T0700,13.0602455
20230524T0800,13.300245
20230524T0900,13.320246
20230524T1000,14.130245
20230524T1100,15.030245
20230524T1200,15.470245
20230524T1300,15.960245
20230524T1400,16.570246
20230524T1500,16.700245
20230524T1600,16.740246
20230524T1700,16.150246
20230524T1800,15.080245
20230524T1900,14.040245
20230524T2000,13.000245
20230524T2100,12.110246
20230524T2200,11.070246
20230524T2300,10.470245
20230525T0000,9.990245
20230525T0100,9.820246
20230525T0200,10.000245
20230525T0300,10.0602455
20230525T0400,10.070246
20230525T0500,10.680245
20230525T0600,11.720245
20230525T0700,13.020246
20230525T0800,14.630245
20230525T0900,16.280245
20230525T1000,17.780245
20230525T1100,18.100245
20230525T1200,19.350245
20230525T1300,20.190245
20230525T1400,20.530245
20230525T1500,20.640245
20230525T1600,20.600245
20230525T1700,20.270245
20230525T1800,19.730246
20230525T1900,17.840246
20230525T2000,16.310246
20230525T2100,15.040245
20230525T2200,13.660245
20230525T2300,13.020246
20230526T0000,12.090245
20230526T0100,11.520246
20230526T0200,11.190246
20230526T0300,10.860246
20230526T0400,10.700245
20230526T0500,11.900246
20230526T0600,13.730246
20230526T0700,15.440246
20230526T0800,17.260244
20230526T0900,19.080246
20230526T1000,21.140245
20230526T1100,22.410246
20230526T1200,23.330246
20230526T1300,23.980246
20230526T1400,24.250246
20230526T1500,24.190245
20230526T1600,24.110245
20230526T1700,23.390245
20230526T1800,22.250246
20230526T1900,20.650246
20230526T2000,19.040245
20230526T2100,17.510244
20230526T2200,15.350245
20230526T2300,14.520246
20230527T0000,13.460245
20230527T0100,12.640245
20230527T0200,12.020246
20230527T0300,11.460245
20230527T0400,11.180245
20230527T0500,13.030245
20230527T0600,15.130245
20230527T0700,16.710245
20230527T0800,18.460245
20230527T0900,20.230246
20230527T1000,21.790245
20230527T1100,23.290245
20230527T1200,24.310246
20230527T1300,25.190245
20230527T1400,25.710245
20230527T1500,25.860245
20230527T1600,25.450245
20230527T1700,24.590246
20230527T1800,22.950245
20230527T1900,20.350245
20230527T2000,17.900246
20230527T2100,17.470245
20230527T2200,15.280245
20230527T2300,14.520246
20230528T0000,13.340245
20230528T0100,12.130245
20230528T0200,11.410245
20230528T0300,10.830245
20230528T0400,10.390245
20230528T0500,12.640245
20230528T0600,15.160245
20230528T0700,17.350245
20230528T0800,19.340246
20230528T0900,21.090246
20230528T1000,22.550245
20230528T1100,23.810246
20230528T1200,24.810246
20230528T1300,25.580246
20230528T1400,25.970245
20230528T1500,26.140245
20230528T1600,25.870245
20230528T1700,25.020245
20230528T1800,23.590246
20230528T1900,21.140245
20230528T2000,18.590246
20230528T2100,16.500246
20230528T2200,14.790245
20230528T2300,13.770246
20230529T0000,12.660245
20230529T0100,11.540245
20230529T0200,10.960245
20230529T0300,10.270246
20230529T0400,10.110246
20230529T0500,12.220245
20230529T0600,15.090245
20230529T0700,17.520245
20230529T0800,19.870245
20230529T0900,21.970245
20230529T1000,23.670246
20230529T1100,24.940245
20230529T1200,25.910246
20230529T1300,26.530245
20230529T1400,26.830246
20230529T1500,26.910246
20230529T1600,26.540245
20230529T1700,25.610245
20230529T1800,24.170246
20230529T1900,21.720245
20230529T2000,19.610245
20230529T2100,17.860245
20230529T2200,15.830245
20230529T2300,15.210245
20230530T0000,13.910245
20230530T0100,12.930245
20230530T0200,12.370245
20230530T0300,12.180245
20230530T0400,11.890245
20230530T0500,13.520246
20230530T0600,15.760245
20230530T0700,17.500246
20230530T0800,19.210245
20230530T0900,20.720245
20230530T1000,22.030245
20230530T1100,23.400246
20230530T1200,24.400246
20230530T1300,25.220245
20230530T1400,25.490246
20230530T1500,25.610245
20230530T1600,25.050245
20230530T1700,24.440245
20230530T1800,23.210245
20230530T1900,21.690245
20230530T2000,19.950245
20230530T2100,18.370245
20230530T2200,17.080246
20230530T2300,15.800245
20230531T0000,14.750245
20230531T0100,13.760245
20230531T0200,13.130245
20230531T0300,12.700245
20230531T0400,12.250245
20230531T0500,14.190246
20230531T0600,16.190247
20230531T0700,18.050245
20230531T0800,19.760244
20230531T0900,21.340246
20230531T1000,23.060246
20230531T1100,24.260244
20230531T1200,25.430244
20230531T1300,26.280245
20230531T1400,26.970245
20230531T1500,26.990246
20230531T1600,26.630245
20230531T1700,25.970245
20230531T1800,24.310246
20230531T1900,21.810246
20230531T2000,19.060246
20230531T2100,16.880245
20230531T2200,15.600245
20230531T2300,14.840245
20230601T0000,14.260245
20230601T0100,13.610246
20230601T0200,12.460245
20230601T0300,12.320246
20230601T0400,11.660245
20230601T0500,13.620245
20230601T0600,16.370245
20230601T0700,18.590246
20230601T0800,20.430244
20230601T0900,22.300245
20230601T1000,23.880245
20230601T1100,25.260244
20230601T1200,26.230246
20230601T1300,26.550245
20230601T1400,27.050245
20230601T1500,27.310246
20230601T1600,27.150246
20230601T1700,26.460245
20230601T1800,24.880245
20230601T1900,22.780245
20230601T2000,20.330246
20230601T2100,20.170246
20230601T2200,17.280245
20230601T2300,16.620245
20230602T0000,16.100246
20230602T0100,15.450245
20230602T0200,14.530245
20230602T0300,14.450245
20230602T0400,14.690246
20230602T0500,15.010245
20230602T0600,16.450245
20230602T0700,17.740246
20230602T0800,19.460245
20230602T0900,20.980246
20230602T1000,22.660246
20230602T1100,24.140245
20230602T1200,25.250246
20230602T1300,25.790245
20230602T1400,26.290245
20230602T1500,26.210245
20230602T1600,25.930244
20230602T1700,25.120245
20230602T1800,23.460245
20230602T1900,21.780245
20230602T2000,19.990246
20230602T2100,18.400246
20230602T2200,16.970245
20230602T2300,15.820246
20230603T0000,14.880245
20230603T0100,14.080245
20230603T0200,13.790245
20230603T0300,13.0602455
20230603T0400,12.240245
20230603T0500,13.490245
20230603T0600,15.910245
20230603T0700,17.600245
20230603T0800,19.340246
20230603T0900,21.130245
20230603T1000,22.750246
20230603T1100,24.270245
20230603T1200,25.660246
20230603T1300,26.290245
20230603T1400,26.780245
20230603T1500,26.720245
20230603T1600,26.500246
20230603T1700,25.790245
20230603T1800,24.260244
20230603T1900,23.490246
20230603T2000,21.930244
20230603T2100,20.050245
20230603T2200,16.220245
20230603T2300,15.400246
20230604T0000,14.600245
20230604T0100,13.900246
20230604T0200,13.720245
20230604T0300,13.350245
20230604T0400,12.840245
20230604T0500,14.450245
20230604T0600,16.290245
20230604T0700,18.010244
20230604T0800,19.440245
20230604T0900,20.880245
20230604T1000,22.250246
20230604T1100,23.660246
20230604T1200,24.840246
20230604T1300,25.450245
20230604T1400,26.420246
20230604T1500,26.700245
20230604T1600,25.290245
20230604T1700,24.410246
20230604T1800,23.330246
20230604T1900,21.540245
20230604T2000,19.240246
20230604T2100,17.860245
20230604T2200,16.030245
20230604T2300,15.130245
20230605T0000,15.0602455
20230605T0100,14.110246
20230605T0200,13.280245
20230605T0300,12.600245
20230605T0400,11.820246
20230605T0500,13.950245
20230605T0600,16.410246
20230605T0700,18.810246
20230605T0800,20.870245
20230605T0900,22.770245
20230605T1000,24.120245
20230605T1100,25.200245
20230605T1200,25.960245
20230605T1300,26.560246
20230605T1400,26.950245
20230605T1500,27.210245
20230605T1600,26.790245
20230605T1700,26.230246
20230605T1800,24.680244
20230605T1900,22.620245
20230605T2000,21.250246
20230605T2100,18.690245
20230605T2200,18.630245
20230605T2300,17.680244
20230606T0000,16.540245
20230606T0100,14.280245
20230606T0200,12.940246
20230606T0300,12.360246
20230606T0400,12.580245
20230606T0500,14.740245
20230606T0600,17.290245
20230606T0700,19.280245
20230606T0800,21.200245
20230606T0900,23.130245
20230606T1000,24.700245
20230606T1100,25.460245
20230606T1200,26.320246
20230606T1300,26.940245
20230606T1400,27.090246
20230606T1500,27.190245
20230606T1600,27.120245
20230606T1700,26.530245
20230606T1800,25.260244
20230606T1900,24.480246
20230606T2000,21.220245
20230606T2100,18.720245
20230606T2200,16.940245
20230606T2300,16.050245
20230607T0000,14.930245
20230607T0100,14.350245
20230607T0200,13.390245
20230607T0300,12.980246
20230607T0400,12.700245
20230607T0500,14.730246
20230607T0600,17.070246
20230607T0700,19.430244
20230607T0800,21.530245
20230607T0900,23.300245
20230607T1000,24.930244
20230607T1100,25.900246
20230607T1200,26.490246
20230607T1300,26.990246
20230607T1400,27.330246
20230607T1500,27.410246
20230607T1600,27.050245
20230607T1700,26.530245
20230607T1800,25.250246
20230607T1900,21.760244
20230607T2000,18.930244
20230607T2100,17.070246
20230607T2200,16.230246
20230607T2300,15.450245
20230608T0000,14.490245
20230608T0100,13.880245
20230608T0200,13.170245
20230608T0300,12.690246
20230608T0400,13.220245
20230608T0500,15.490245
20230608T0600,17.910246
20230608T0700,19.950245
20230608T0800,22.010244
20230608T0900,23.900246
20230608T1000,25.180244
20230608T1100,26.370245
